data;fechamento;fechamento_ajustado
2026-03-02;400.3500061035156;400.3500061035156
2026-03-03;404.45001220703125;404.45001220703125
2026-03-04;404.3999938964844;404.3999938964844
2026-03-05;404.8500061035156;404.8500061035156
2026-03-06;397.8699951171875;397.8699951171875
2026-03-09;395.3999938964844;395.3999938964844
2026-03-10;393.8500061035156;393.8500061035156
2026-03-11;393.29998779296875;393.29998779296875
2026-03-12;393.95001220703125;393.95001220703125
2026-03-13;397.29998779296875;397.29998779296875
2026-03-16;394.95001220703125;394.95001220703125
2026-03-17;393.1499938964844;393.1499938964844
2026-03-18;391.1000061035156;391.1000061035156
2026-03-19;387.9200134277344;387.9200134277344
2026-03-20;389.45001220703125;389.45001220703125
2026-03-23;388.0;388.0
2026-03-24;387.55999755859375;387.55999755859375
2026-03-25;387.29998779296875;387.29998779296875
2026-03-26;383.45001220703125;383.45001220703125
2026-03-27;375.29998779296875;375.29998779296875
2026-03-30;374.57000732421875;374.57000732421875
2026-03-31;380.1499938964844;380.1499938964844
2026-04-01;381.4100036621094;381.4100036621094
2026-04-02;381.9700012207031;381.9700012207031
2026-04-06;383.5;383.5
2026-04-07;383.9599914550781;383.9599914550781
2026-04-08;389.8500061035156;389.8500061035156
2026-04-09;388.57000732421875;388.57000732421875
2026-04-10;384.70001220703125;384.70001220703125
2026-04-13;386.5299987792969;386.5299987792969
2026-04-14;391.29998779296875;391.29998779296875
2026-04-15;394.95001220703125;394.95001220703125
2026-04-16;395.8500061035156;395.8500061035156
2026-04-17;399.5;399.5
2026-04-20;398.1000061035156;398.1000061035156
2026-04-22;399.3299865722656;399.3299865722656
2026-04-23;400.54998779296875;400.54998779296875
2026-04-24;403.0;403.0
2026-04-27;402.1400146484375;402.1400146484375
2026-04-28;400.1499938964844;400.1499938964844
2026-04-29;401.489990234375;401.489990234375
2026-04-30;402.5;402.5
2026-05-04;402.54998779296875;402.54998779296875
2026-05-05;401.79998779296875;401.79998779296875
2026-05-06;408.5;408.5
2026-05-07;406.80999755859375;406.80999755859375
2026-05-08;407.79998779296875;407.79998779296875
2026-05-11;408.8999938964844;408.8999938964844
2026-05-12;407.79998779296875;407.79998779296875
2026-05-13;420.0;420.0
2026-05-14;421.3999938964844;421.3999938964844
2026-05-15;422.54998779296875;422.54998779296875
2026-05-18;417.25;417.25
2026-05-19;417.6499938964844;417.6499938964844
2026-05-20;419.0;419.0
2026-05-21;419.75;419.75
2026-05-22;423.1000061035156;423.1000061035156
2026-05-25;427.0;427.0
2026-05-26;426.9800109863281;426.9800109863281
2026-05-27;429.20001220703125;429.20001220703125
2026-05-28;429.6300048828125;429.6300048828125
2026-05-29;430.3999938964844;430.3999938964844
2026-06-01;429.9599914550781;429.9599914550781
2026-06-02;429.6199951171875;429.6199951171875
2026-06-03;431.70001220703125;431.70001220703125
2026-06-05;429.4700012207031;429.4700012207031
2026-06-08;432.6499938964844;432.6499938964844
